name;sku;active;region_id;platforms;platform_family;release_date;last_update_date;top_category;subscribers_count;float_price;is_lowest_price;id;url;cover;flags;retail_products;trophies.platinum;last_update.end_date;last_update.discount_percent;last_update.price;last_update.price_plus;last_update.price_old;user.subscribed;user.owns;user.ownership_types.1;user.ownership_types.2;user.ownership_types.3;user.ownership_types.4;user.ownership_types.5;user.liked;user.hid;scores.metacritic.score;scores.metacritic.id;scores.opencritic.score;scores.opencritic.id;scores.appstore.score
Rusty Gun;EP8009-CUSA23799_00-9700186232120604;True;13;['PS4'];1;;2022-04-27T05:09:36+03:00;game;3;3.14;False;4153595;/region-es/game/4153595/rusty-gun;https://image.api.playstation.com/vulcan/ap/rnd/202007/2814/phPevKQWdQ5Lgwd0PVs3fxO9.png?w=440&thumb=false;[];[];True;2022-05-11T22:59:00Z;35;3,14 €;2,91 €;4,49 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Life Is Strange Remastered Collection;EP0082-CUSA23981_00-8850820434007043;True;13;['PS4'];1;2022-02-01T03:00:00+03:00;2021-06-14T04:19:30+03:00;game;8;39.99;True;4672197;/region-es/game/4672197/life-is-strange-remastered-collection;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP0082-CUSA23981_00-8850820434007043/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];True;;0;39,99 €;39,99 €;39,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Futbol Break Head To Head;EP4312-CUSA32098_00-3262359283078966;True;13;['PS4'];1;2022-01-15T17:00:00+03:00;2022-01-15T19:29:43+03:00;game;1;7.99;True;5043975;/region-es/game/5043975/futbol-break-head-to-head;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP4312-CUSA32098_00-3262359283078966/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];True;;0;7,99 €;7,99 €;7,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Enmarañada;EP6916-CUSA29054_00-5072253334988308;True;13;['PS4'];1;2022-02-02T04:00:00+03:00;2022-02-02T06:57:00+03:00;game;1;16.99;True;5062599;/region-es/game/5062599/enmaranada;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP6916-CUSA29054_00-5072253334988308/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];True;;0;16,99 €;16,99 €;16,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Vegas Tales;EP7590-CUSA32203_00-0858833927917188;True;13;['PS4'];1;2022-02-11T03:00:00+03:00;2022-02-11T04:53:08+03:00;game;1;12.99;True;5073646;/region-es/game/5073646/vegas-tales;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP7590-CUSA32203_00-0858833927917188/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];False;;0;12,99 €;12,99 €;12,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Arcade Archives Crazy Climber2;EP8908-CUSA02971_00-HAMPRDC000000001;True;13;['PS4'];1;2016-01-19T03:00:00+03:00;2021-06-03T04:23:25+03:00;game;1;6.99;False;126143;/region-es/game/126143/arcade-archives-crazy-climber2;https://image.api.playstation.com/cdn/EP8908/CUSA02971_00/R6SAJLXH7dbQj6a5lUfhS7QTt70s4HLN.png?w=440&thumb=false;[];[];False;;0;6,99 €;6,99 €;3,49 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Arcade Archives Arcade Vulcan Venture;EP8908-CUSA03940_00-HAMPRDC000000001;True;13;['PS4'];1;2016-08-23T03:00:00+03:00;2016-08-24T16:02:29+03:00;game;1;6.99;True;865408;/region-es/game/865408/arcade-archives-arcade-vulcan-venture;https://image.api.playstation.com/cdn/EP8908/CUSA03940_00/NIKYQgJVFEgWUHZSY9b0sunLCT3Hf520.png?w=440&thumb=false;[];[];False;;0;6,99 €;6,99 €;6,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Arcade Archives The Ninja Warriors;EP8908-CUSA09273_00-HAMPRDC000000001;True;13;['PS4'];1;2017-09-07T03:00:00+03:00;2017-09-07T01:14:20+03:00;game;1;6.99;True;1746250;/region-es/game/1746250/arcade-archives-the-ninja-warriors;https://image.api.playstation.com/cdn/EP8908/CUSA09273_00/a6cTNWEiwIU5vMmqX3tTDKiPwKFhlQqu.png?w=440&thumb=false;[];[];False;;0;6,99 €;6,99 €;6,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Arcade Archives Time Tunnel;EP8908-CUSA15901_00-HAMPRDC000000001;True;13;['PS4'];1;2019-10-15T03:00:00+03:00;2021-03-11T05:21:37+03:00;game;1;6.99;False;3251433;/region-es/game/3251433/arcade-archives-time-tunnel;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP8908-CUSA15901_00-HAMPRDC000000001/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];False;;0;6,99 €;6,99 €;3,49 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Assassin's Creed Valhalla — Premium Starter Pack;EP0001-PPSA01490_00-STOREPACKBUNDLE0;True;13;['PS4', 'PS5'];1;2020-12-22T03:00:00+03:00;2020-12-22T03:18:46+03:00;add_on;2;29.99;True;4346834;/region-es/game/4346834/assassin-s-creed-valhalla-premium-starter-pack;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP0001-PPSA01490_00-STOREPACKBUNDLE0/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];True;;0;29,99 €;29,99 €;29,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Groundhog Day: Like Father Like Son;EP3295-CUSA13068_00-GROUNDHOGDAY2019;True;13;['PS4'];1;;2022-02-17T04:47:20+03:00;game;7;14.99;False;3223070;/region-es/game/3223070/groundhog-day-like-father-like-son;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP3295-CUSA13068_00-GROUNDHOGDAY2019/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];True;;0;14,99 €;14,99 €;7,49 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Planet Coaster: Lujosa Colección De Atracciones;EP2377-PPSA01735_00-PLANCODELUXRIDES;True;13;['PS4', 'PS5'];1;2020-11-12T03:00:00+03:00;2022-02-24T05:20:27+03:00;add_on;1;12.99;False;4308721;/region-es/game/4308721/planet-coaster-lujosa-coleccion-de-atracciones;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP2377-PPSA01735_00-PLANCODELUXRIDES/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];True;;0;12,99 €;12,99 €;7,79 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Rock Of Ages 2: Bigger And Boulder;EP0005-CUSA04669_00-ROCKOFAGESIIXPS4;True;13;['PS4'];1;2017-08-29T03:00:00+03:00;2019-02-07T08:40:00+03:00;game;2;14.49;False;1732475;/region-es/game/1732475/rock-of-ages-2-bigger-and-boulder;https://image.api.playstation.com/cdn/EP0005/CUSA04669_00/Dlm5tOIs16pv12c5Dz6m7w5tWafSj0X5.png?w=440&thumb=false;[];[];False;;0;14,49 €;14,49 €;5,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;75.5909090909091;4772.0;
Serious Sam Collection;EP3643-CUSA05773_00-0000000000000SSC;True;13;['PS4'];1;2020-11-17T17:00:00+03:00;2022-03-03T04:54:13+03:00;game;7;29.99;False;4302150;/region-es/game/4302150/serious-sam-collection;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP3643-CUSA05773_00-0000000000000SSC/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];True;;0;29,99 €;29,99 €;14,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Foreclosed;EP1121-PPSA02490_00-7428927422420788;True;13;['PS4', 'PS5'];1;;2022-03-03T04:50:43+03:00;game;1;19.99;False;4750186;/region-es/game/4750186/foreclosed;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP1121-PPSA02490_00-7428927422420788/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];False;;0;19,99 €;19,99 €;6,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Demon Hunter: Riddles Of Light;EP1667-PPSA05135_00-DHRIDDLESPS5SIEE;True;13;['PS4', 'PS5'];1;;2022-03-03T04:50:39+03:00;game;1;14.99;False;4910401;/region-es/game/4910401/demon-hunter-riddles-of-light;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP1667-PPSA05135_00-DHRIDDLESPS5SIEE/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];False;;0;14,99 €;14,99 €;10,49 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Trails Of Cold Steel III: Ride-Along Elie;EP1063-CUSA15123_00-EDSENADDCONT0076;True;13;['PS4'];1;2019-10-22T03:00:00+03:00;2019-10-22T05:27:08+03:00;add_on;1;1.49;True;3259189;/region-es/game/3259189/trails-of-cold-steel-iii-ride-along-elie;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP1063-CUSA15123_00-EDSENADDCONT0076/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];True;;0;1,49 €;1,49 €;1,49 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Trails Of Cold Steel III: Thors Main Campus Uniform;EP1063-CUSA15123_00-EDSENADDCONT0000;True;13;['PS4'];1;2019-10-22T03:00:00+03:00;2019-10-22T05:27:09+03:00;add_on;1;1.99;True;3259194;/region-es/game/3259194/trails-of-cold-steel-iii-thors-main-campus-uniform;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP1063-CUSA15123_00-EDSENADDCONT0000/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];True;;0;1,99 €;1,99 €;1,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Trails Of Cold Steel III: Rean's Traveling Outfit (Cold Steel;EP1063-CUSA15123_00-EDSENADDCONT0008;True;13;['PS4'];1;2019-10-22T03:00:00+03:00;2019-10-22T05:27:09+03:00;add_on;1;1.99;True;3259198;/region-es/game/3259198/trails-of-cold-steel-iii-rean-s-traveling-outfit-cold-steel;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP1063-CUSA15123_00-EDSENADDCONT0008/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];True;;0;1,99 €;1,99 €;1,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Trails Of Cold Steel III: Juna's Casual Clothes;EP1063-CUSA15123_00-EDSENADDCONT0021;True;13;['PS4'];1;2019-10-22T03:00:00+03:00;2019-10-22T05:27:10+03:00;add_on;1;1.99;True;3259203;/region-es/game/3259203/trails-of-cold-steel-iii-juna-s-casual-clothes;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP1063-CUSA15123_00-EDSENADDCONT0021/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];True;;0;1,99 €;1,99 €;1,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Trails Of Cold Steel III: Musse's Casual Clothes;EP1063-CUSA15123_00-EDSENADDCONT0024;True;13;['PS4'];1;2019-10-22T03:00:00+03:00;2019-10-22T05:27:10+03:00;add_on;1;1.99;True;3259206;/region-es/game/3259206/trails-of-cold-steel-iii-musse-s-casual-clothes;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP1063-CUSA15123_00-EDSENADDCONT0024/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];True;;0;1,99 €;1,99 €;1,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Trigger Witch PS4 And PS5;EP2005-CUSA27038_00-TRIGGERWITCH0000;True;13;['PS4'];1;2021-07-28T03:00:00+03:00;2021-11-04T09:10:16+03:00;game;3;14.99;False;4735148;/region-es/game/4735148/trigger-witch-ps4-and-ps5;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP2005-CUSA27038_00-TRIGGERWITCH0000/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];True;;0;14,99 €;14,99 €;10,49 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Cotton 2 — Tributo A Los Clásicos De La Saturn;EP0791-CUSA28961_00-5100863395426858;True;13;['PS4'];1;2021-09-29T19:00:00+03:00;2021-09-29T20:54:07+03:00;game;5;14.99;True;4879966;/region-es/game/4879966/cotton-2-tributo-a-los-clasicos-de-la-saturn;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP0791-CUSA28961_00-5100863395426858/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];False;;0;14,99 €;14,99 €;14,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Bloodrayne: Revamped;EP6260-CUSA27834_00-3146553607372793;True;13;['PS4'];1;2021-11-18T21:00:00+03:00;2021-11-18T22:20:02+03:00;game;4;19.99;True;4943435;/region-es/game/4943435/bloodrayne-revamped;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP6260-CUSA27834_00-3146553607372793/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];False;;0;19,99 €;19,99 €;19,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Final Fantasy XIV Online — Complete Collector's Edition;EP0082-PPSA02955_00-FFXIVCOMPLETE04C;True;13;['PS4', 'PS5'];1;2021-12-07T12:00:00+03:00;2021-12-07T14:55:58+03:00;game;1;109.99;True;4977042;/region-es/game/4977042/final-fantasy-xiv-online-complete-collector-s-edition;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP0082-PPSA02955_00-FFXIVCOMPLETE04C/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];True;;0;109,99 €;109,99 €;109,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Arcade Archives Thunder Cross II;EP8908-CUSA27503_00-HAMPRDC000000001;True;13;['PS4'];1;2021-04-28T03:00:00+03:00;2021-04-28T01:38:53+03:00;game;2;6.99;True;4606696;/region-es/game/4606696/arcade-archives-thunder-cross-ii;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP8908-CUSA27503_00-HAMPRDC000000001/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];False;;0;6,99 €;6,99 €;6,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Wildfire;EP3717-CUSA23233_00-WILDFIRE0000000E;True;13;['PS4'];1;2020-12-03T12:00:00+03:00;2021-12-01T10:19:50+03:00;game;7;14.99;False;4324882;/region-es/game/4324882/wildfire;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP3717-CUSA23233_00-WILDFIRE0000000E/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];True;;0;14,99 €;14,99 €;8,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Aca Neogeo Puzzle Bobble;EP8908-CUSA13981_00-HAMPRDC000000001;True;13;['PS4'];1;2020-02-27T03:00:00+03:00;2021-03-11T05:21:55+03:00;game;5;6.99;False;3448437;/region-es/game/3448437/aca-neogeo-puzzle-bobble;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP8908-CUSA13981_00-HAMPRDC000000001/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];False;;0;6,99 €;6,99 €;3,49 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Door Kickers: Action Squad;EP3109-CUSA14493_00-DOORKICKERS0SIEE;True;13;['PS4'];1;2019-10-24T03:00:00+03:00;2021-12-02T10:19:43+03:00;game;4;14.99;False;3265170;/region-es/game/3265170/door-kickers-action-squad;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP3109-CUSA14493_00-DOORKICKERS0SIEE/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];True;;0;14,99 €;14,99 €;5,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Arcade Archives Salamander;EP8908-CUSA03937_00-HAMPRDC000000001;True;13;['PS4'];1;2016-04-26T03:00:00+03:00;2016-04-26T01:38:32+03:00;game;3;6.99;True;252725;/region-es/game/252725/arcade-archives-salamander;https://image.api.playstation.com/cdn/EP8908/CUSA03937_00/We0PUnYN9Ti9Qc2RYYAEsyPVAPSsx7Sx.png?w=440&thumb=false;[];[];False;;0;6,99 €;6,99 €;6,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Arcade Archives Arcade Archives Shanghai III;EP8908-CUSA03381_00-HAMPRDC000000001;True;13;['PS4'];1;2016-06-02T03:00:00+03:00;2016-06-02T01:35:12+03:00;game;2;6.99;True;255968;/region-es/game/255968/arcade-archives-arcade-archives-shanghai-iii;https://image.api.playstation.com/cdn/EP8908/CUSA03381_00/UTOoX8bnRdY6nxDGxRPSXIDNFmVtGYyY.png?w=440&thumb=false;[];[];False;;0;6,99 €;6,99 €;6,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Arcade Archives X Multiply;EP8908-CUSA15605_00-HAMPRDC000000001;True;13;['PS4'];1;2019-08-08T03:00:00+03:00;2019-08-08T01:29:10+03:00;game;3;6.99;True;3185189;/region-es/game/3185189/arcade-archives-x-multiply;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP8908-CUSA15605_00-HAMPRDC000000001/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];False;;0;6,99 €;6,99 €;6,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Arcade Archives Zero Team;EP8908-CUSA25593_00-HAMPRDC000000001;True;13;['PS4'];1;2020-11-19T03:00:00+03:00;2020-11-19T04:45:35+03:00;game;2;6.99;True;4304499;/region-es/game/4304499/arcade-archives-zero-team;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP8908-CUSA25593_00-HAMPRDC000000001/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];False;;0;6,99 €;6,99 €;6,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Arcade Archives Gunnail;EP8908-CUSA30962_00-HAMPRDC000000001;True;13;['PS4'];1;2022-01-13T03:00:00+03:00;2022-01-14T09:24:31+03:00;game;4;6.99;True;5043092;/region-es/game/5043092/arcade-archives-gunnail;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP8908-CUSA30962_00-HAMPRDC000000001/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];False;;0;6,99 €;6,99 €;6,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Pretty Girls Panic! Plus PS4 & PS5;EP2005-PPSA04911_00-PGPANICPLUS00000;True;13;['PS4', 'PS5'];1;;2022-03-10T04:52:31+03:00;game;3;5.99;False;4927114;/region-es/game/4927114/pretty-girls-panic-plus-ps4-ps5;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP2005-PPSA04911_00-PGPANICPLUS00000/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];True;;0;5,99 €;5,99 €;4,19 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Windjammers;EP1470-CUSA06173_00-DOTEMUWJCROSSBUY;True;13;['PS4', 'PSVita'];1;2017-08-29T03:00:00+03:00;2022-01-20T22:33:26+03:00;game;14;14.99;False;1732479;/region-es/game/1732479/windjammers;https://image.api.playstation.com/cdn/EP1470/CUSA06173_00/8wB4nKvKbZ0RvWR00ROYgibTKXKkXbfJ.png?w=440&thumb=false;[];[];True;;0;14,99 €;14,99 €;5,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;78.06060606060606;4760.0;
Republique: Edición De Aniversario;EP0930-CUSA26774_00-1049609734185168;True;13;['PS4'];1;2022-03-10T18:00:00+03:00;2022-03-10T19:47:26+03:00;game;1;14.99;True;5105021;/region-es/game/5105021/republique-edicion-de-aniversario;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP0930-CUSA26774_00-1049609734185168/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];False;;0;14,99 €;14,99 €;14,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Melty Blood: Type Lumina;EP2635-CUSA27481_00-MBTL000000000000;True;13;['PS4'];1;2021-09-30T03:00:00+03:00;2021-09-02T20:10:31+03:00;game;6;49.99;True;4809632;/region-es/game/4809632/melty-blood-type-lumina;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP2635-CUSA27481_00-MBTL000000000000/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];True;;0;49,99 €;49,99 €;49,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Leisure Suit Larry — Wet Dreams Dry Twice;EP5470-CUSA25517_00-1328280570080401;True;13;['PS4'];1;2021-05-18T03:00:00+03:00;2022-03-24T05:05:34+03:00;game;4;39.99;False;4641684;/region-es/game/4641684/leisure-suit-larry-wet-dreams-dry-twice;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP5470-CUSA25517_00-1328280570080401/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];True;;0;39,99 €;39,99 €;11,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Granblue Fantasy: Versus — Legendary Edition;EP4492-CUSA17547_00-GBVSLE0000000001;True;13;['PS4'];1;2021-12-14T05:00:00+03:00;2021-12-14T09:27:12+03:00;game;6;49.99;True;4989145;/region-es/game/4989145/granblue-fantasy-versus-legendary-edition;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP4492-CUSA17547_00-GBVSLE0000000001/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];True;;0;49,99 €;49,99 €;49,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Anna's Quest;EP8923-CUSA27811_00-DAEEUAQ000000001;True;13;['PS4'];1;2021-06-30T03:00:00+03:00;2022-03-24T05:05:34+03:00;game;1;19.99;False;4701360;/region-es/game/4701360/anna-s-quest;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP8923-CUSA27811_00-DAEEUAQ000000001/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];False;;0;19,99 €;19,99 €;7,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Fight'N Rage;EP0958-CUSA17848_00-FIGHTNRAGE000000;True;13;['PS4'];1;2019-12-03T03:00:00+03:00;2022-03-24T05:05:10+03:00;game;12;19.99;False;3336272;/region-es/game/3336272/fight-n-rage;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP0958-CUSA17848_00-FIGHTNRAGE000000/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];True;;0;19,99 €;19,99 €;9,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Anno: Mutationem — Paquete De Mejora;EP6304-PPSA05926_00-3316436777789433;True;13;['PS4', 'PS5'];1;2022-03-17T03:00:00+03:00;2022-03-17T04:59:27+03:00;add_on;1;12.99;True;5111304;/region-es/game/5111304/anno-mutationem-paquete-de-mejora;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP6304-PPSA05926_00-3316436777789433/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];False;;0;12,99 €;12,99 €;12,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Visage;EP3236-CUSA20582_00-SSVISAGEGAMEPACK;True;13;['PS4'];1;2020-11-01T03:00:00+03:00;2022-03-03T04:54:08+03:00;game;30;34.99;False;4271939;/region-es/game/4271939/visage;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP3236-CUSA20582_00-SSVISAGEGAMEPACK/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];True;;0;34,99 €;34,99 €;24,49 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Moonlighter;EP4361-CUSA10138_00-0000000000000001;True;13;['PS4'];1;2018-05-29T03:00:00+03:00;2022-03-03T04:53:11+03:00;game;17;19.99;False;2349491;/region-es/game/2349491/moonlighter;https://image.api.playstation.com/cdn/EP4361/CUSA10138_00/sfTfqGMhu9XMfNxWp6sZXD1SCBpwNLIX.png?w=440&thumb=false;[];[];True;;0;19,99 €;19,99 €;5,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;82.04545454545455;6087.0;
Chocobo's Mystery Dungeon Every Buddy!;EP0082-CUSA14138_00-CMDEB0STANDEDBUN;True;13;['PS4'];1;2019-03-20T03:00:00+03:00;2022-03-16T05:09:26+03:00;game;11;39.99;False;2778291;/region-es/game/2778291/chocobo-s-mystery-dungeon-every-buddy;https://image.api.playstation.com/cdn/EP0082/CUSA14138_00/zegLpPBXVKUesmnaBBcnBAZo7ZEyygOe.png?w=440&thumb=false;[];[];True;;0;39,99 €;39,99 €;15,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;74.04545454545455;7467.0;
Double Dragon And Kunio-Kun: Retro Brawler Bundle;EP0036-CUSA16878_00-0000000000000000;True;13;['PS4'];1;2020-08-07T03:00:00+03:00;2022-03-10T04:55:53+03:00;game;6;35.99;False;4143408;/region-es/game/4143408/double-dragon-and-kunio-kun-retro-brawler-bundle;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP0036-CUSA16878_00-0000000000000000/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];True;;0;35,99 €;35,99 €;17,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
